,IR0,IR1,IR2,IR3,IR4,IR5,IR6,IR7,Smell,Turn,Move
13414,19,87,77,100,62,51,5,4,-96.11510712841749,61.16546786147475,14.0
13415,87,61,100,67,28,12,16,72,-159.66580513190002,-47.89974153957,10.0
13416,63,73,64,100,78,27,9,12,-115.74165523693875,37.27750342891838,13.2
13417,54,62,100,100,51,16,16,54,-155.3398534402727,-46.60195603208181,10.0
13418,45,44,68,66,100,44,12,100,-112.37775536685479,-6.713326610056431,11.2
13419,37,32,70,69,100,46,7,100,-109.64675343439268,12.105973969682196,12.0
13420,21,23,75,80,100,13,43,54,-125.42877530558974,-37.62863259167692,10.0
13421,32,14,18,80,97,100,17,100,-91.40154743225833,-36.42046422967749,10.4
13422,100,25,14,22,89,100,12,20,-58.03821049409362,9.58853685177192,11.2
13423,100,18,13,27,100,20,14,28,-71.52243523928519,-12.456730571785556,10.4
13424,100,26,14,20,100,25,13,19,-62.46097019805916,-0.7382910594177474,10.8
13425,100,29,15,21,100,24,12,17,-65.3196567579792,7.404102972606243,11.2
13426,100,23,14,25,100,20,12,21,-77.10466623772703,3.8686001286818943,11.2
13427,100,20,13,26,100,19,13,25,-85.54771807403813,-7.664315422211438,10.8
13428,100,25,14,22,100,23,12,20,-82.0529555064004,2.384113348079886,11.2
13429,100,23,14,23,100,21,12,21,-89.12864076880385,0.2614077693588506,11.2
13430,100,23,14,23,100,21,12,22,-94.09182813909081,-1.2275484417272366,11.2
13431,100,24,14,23,100,22,12,21,-97.52573356058582,-2.2577200681757397,11.2
13432,100,26,14,23,100,22,12,19,-99.86613567507027,-2.959840702521074,11.2
13433,100,31,16,23,100,22,11,16,-101.43215663193428,5.570353010419719,11.6
13434,94,27,16,26,100,19,10,18,-111.25092623727306,11.624722128818085,12.0
13435,84,18,14,32,100,17,13,100,-126.757910214008,-20.0273730642024,10.8
13436,73,32,15,21,100,25,11,16,-110.34205797293112,2.8973826081206653,11.6
13437,61,31,16,23,100,21,10,100,-116.93774186260748,9.91867744121776,12.0
13438,49,24,15,28,100,17,100,68,-130.2091942234925,-39.06275826704775,10.0
13439,52,42,28,22,44,75,16,100,-94.62706789393866,-91.0,20.0
13440,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13441,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13442,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13443,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13444,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13445,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13446,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13447,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13448,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13449,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13450,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13451,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13452,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13453,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13454,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13455,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13456,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13457,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13458,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13459,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13460,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13461,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13462,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13463,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13464,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13465,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13466,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13467,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13468,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13469,5,100,60,47,38,30,56,32,-3.8613659187257667,0.0,0.0
13470,5,100,60,47,38,30,56,32,-3.8613659187257667,-112.0,20.0
13471,16,85,35,14,100,59,32,13,114.87420346059753,43.46226103817926,11.200000000000001
13472,64,42,18,100,71,28,10,12,75.17448066794009,94.55234420038204,13.2
13473,4,7,72,46,23,29,100,14,-21.062938620041677,-36.0,2.4
13474,8,2,7,72,38,24,36,100,15.141113319435988,-45.0,2.0
13475,100,8,2,7,74,38,24,36,60.83238866207216,-71.75028340137835,14.0
13476,11,32,77,19,17,89,58,13,136.43107739224382,26.18586464353463,2.8
13477,15,100,30,17,100,79,17,9,110.94204963822278,78.28261489146684,12.0
13478,30,12,15,92,37,16,19,95,35.23097704526174,-16.430706886421483,11.2
13479,59,11,9,26,96,22,19,45,55.25199094448027,-19.42440271665592,11.6
13480,100,19,9,15,100,31,17,25,79.17396285863015,23.752188857589044,10.0
13481,36,7,7,26,80,24,22,59,59.0565197089569,-27.28304408731293,12.0
13482,100,19,8,12,100,37,19,26,91.63888231524487,0.4916646945734584,11.2
13483,100,21,9,14,100,34,17,24,95.98715976023584,19.796147928070752,10.4
13484,66,10,7,20,100,25,20,44,80.53086525756981,-20.840740422729056,12.0
13485,100,21,9,13,100,36,18,24,106.51517703395325,13.954553110185973,10.8
13486,100,12,8,17,100,27,19,35,96.89942013132679,2.069826039398034,11.2
13487,100,10,6,16,100,28,20,39,99.54175320711141,-15.137474037866578,12.0
13488,100,19,8,12,100,36,19,26,119.18281932309361,8.754845796928077,11.2
13489,100,14,7,15,100,29,19,31,114.55954561089646,25.367863683268936,10.4
13490,100,4,4,30,63,25,27,93,93.19327687013077,-17.042016938960767,12.0
13491,83,100,1,8,100,33,26,50,114.6023966274887,-10.619281011753394,12.0
13492,70,100,100,6,100,40,25,38,128.84558985135834,-6.346323044592502,12.0
13493,58,75,100,28,85,44,24,32,138.1508493918484,41.44525481755452,10.0
13494,62,100,46,25,59,30,37,51,100.15025681568301,30.0450770447049,10.0
13495,100,100,30,100,43,41,51,48,73.42938498231166,22.028815494693497,10.0
13496,88,46,27,78,48,67,44,100,54.26994541769329,16.280983625307986,10.0
13497,100,31,25,70,59,57,48,100,40.366592440769864,12.10997773223096,10.0
13498,75,22,23,72,74,55,100,100,30.199498282977174,9.059849484893151,10.0
13499,35,15,20,77,92,57,100,62,22.724921544011295,6.817476463203389,10.0
13500,18,8,14,83,100,78,100,100,17.207804392335106,-39.83765868229947,12.0
13501,100,15,8,16,95,92,100,100,62.08219059114481,18.62465717734344,10.0
13502,50,7,6,24,100,74,100,37,47.12079674562199,-30.863760976313404,12.0
13503,100,31,100,11,100,100,100,100,84.35343696247185,-106.0,20.0
13504,57,100,100,100,53,27,65,100,-171.28734140963013,-51.386202422889035,10.0
13505,99,55,100,100,100,60,28,56,-123.7010819017562,-37.110324570526856,10.0
13506,99,93,55,100,100,100,26,24,-90.97462291010902,-27.292386873032704,10.0
13507,20,83,100,57,100,64,31,15,-67.74620667460897,-20.32386200238269,10.0
13508,6,20,83,77,100,66,61,7,-50.942243036448986,45.0,2.0
13509,18,81,78,100,68,57,6,5,-96.89080890919143,60.93275732724257,14.0
13510,79,61,100,73,30,12,15,67,-160.09673328662825,-48.02901998598848,10.0
13511,58,65,65,100,84,28,9,11,-115.93795493392923,46.21861351982123,13.6
13512,53,58,100,95,40,16,98,46,-163.68106241414887,-49.104318724244656,10.0
13513,38,40,63,67,100,39,13,92,-117.95872855790475,-17.387618567371426,10.8
13514,36,27,52,66,100,100,10,100,-104.17703078291083,13.74689076512675,12.0
13515,18,18,57,76,100,19,42,57,-121.67042280269771,-36.50112684080931,10.0
13516,30,11,14,75,93,100,19,93,-88.70159670521815,-62.610479011565445,11.6
13517,27,100,21,17,40,90,100,10,-27.915860887523536,36.62524173374294,12.0
13518,100,23,16,29,100,17,11,22,-68.76305028861486,15.37108491341554,11.6
13519,51,14,13,41,100,17,16,48,-88.41896923444574,-35.525690770333725,10.4
13520,72,38,15,18,82,33,12,15,-56.14382956455131,10.15685113063461,11.2
13521,100,29,15,23,100,22,11,17,-70.52929708220876,14.841210875337374,11.6
13522,100,18,14,30,100,18,13,29,-89.98938823776041,-8.99681647132812,10.8
13523,100,22,13,23,100,22,13,23,-85.18966700630466,-7.556900101891397,10.8
13524,100,29,15,21,100,25,12,17,-81.83925195065598,2.44822441480321,11.2
13525,100,28,15,23,100,22,11,17,-89.0249905159962,9.292502845201142,11.6
13526,100,21,14,27,100,18,12,24,-102.95720652196064,-3.887161956588187,11.2
13527,100,23,14,24,100,20,12,22,-103.62690805006326,-4.088072415018974,11.2
13528,100,26,15,23,100,22,11,19,-104.01585264994975,4.795244205015077,11.6
13529,95,23,14,25,100,20,12,22,-112.98976104163557,-6.896928312490669,11.2
13530,84,29,15,23,100,22,11,17,-110.23477694311839,2.9295669170644842,11.6
13531,73,27,16,25,100,20,10,100,-117.00472679096919,9.898581962709244,12.0
13532,62,20,14,29,100,18,12,79,-130.37439340941364,-12.112318022824088,11.2
13533,50,28,15,22,100,22,61,82,-121.64922690012963,-36.49476807003889,10.0
13534,59,43,31,21,38,100,10,100,-88.64960098646941,18.405119704059178,12.0
13535,35,35,29,29,83,16,53,97,-110.98539068438049,-120.0,20.0
13536,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13537,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13538,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13539,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13540,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13541,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13542,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13543,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13544,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13545,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13546,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13547,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13548,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13549,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13550,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13551,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13552,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13553,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13554,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13555,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13556,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13557,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13558,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13559,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13560,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13561,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13562,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13563,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13564,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13565,4,100,80,45,59,37,48,100,10.02810932256267,0.0,0.0
13566,4,100,80,45,59,37,48,100,10.02810932256267,-98.0,20.0
13567,42,100,2,28,100,48,54,37,108.38915390967833,32.516746172903495,10.0
13568,86,1,12,100,53,48,41,37,75.87240773677485,-22.238277678967545,12.0
13569,49,100,4,100,76,46,60,36,98.11068541574241,29.43320562472272,10.0
13570,100,1,19,100,49,51,38,40,68.67747979101972,-24.396756062694084,12.0
13571,54,100,5,100,68,46,54,35,93.07423585371379,27.922270756114134,10.0
13572,100,2,24,100,48,53,37,41,65.15196509759966,-25.454410470720102,12.0
13573,57,0,5,100,65,46,51,35,90.60637556831978,-17.818087329504067,12.0
13574,42,100,2,28,100,48,54,37,108.42446289782384,32.527338869347155,10.0
13575,86,1,12,100,53,48,41,37,75.8971240284767,-22.230862791456993,12.0
13576,49,100,4,100,76,46,60,36,98.12798681993371,29.438396045980113,10.0
13577,100,1,19,100,49,51,38,40,68.68959077395363,-24.393122767813914,12.0
13578,54,100,5,100,68,46,54,35,93.08271354176753,27.92481406253026,10.0
13579,100,2,24,100,48,53,37,41,65.1578994792373,-25.45263015622881,12.0
13580,57,0,5,100,65,46,51,35,90.6105296354661,-17.816841109360173,12.0
13581,42,100,2,28,100,48,54,37,108.42737074482625,32.528211223447876,10.0
13582,86,1,12,100,53,48,41,37,75.89915952137835,-22.230252143586494,12.0
13583,49,100,4,100,76,46,60,36,98.12941166496483,29.438823499489448,10.0
13584,100,1,19,100,49,51,38,40,68.69058816547539,-24.392823550357384,12.0
13585,54,100,5,100,68,46,54,35,93.08341171583277,27.925023514749828,10.0
13586,100,2,24,100,48,53,37,41,65.15838820108291,-25.452483539675125,12.0
13587,57,0,5,100,65,46,51,35,90.61087174075806,-17.816738477772585,12.0
13588,42,100,2,28,100,48,54,37,108.42761021853062,32.52828306555919,10.0
13589,86,1,12,100,53,48,41,37,75.89932715297141,-22.23020185410858,12.0
13590,49,100,4,100,76,46,60,36,98.12952900708001,29.438858702124,10.0
13591,100,1,19,100,49,51,38,40,68.69067030495597,-24.39279890851321,12.0
13592,54,100,5,100,68,46,54,35,93.08346921346919,27.925040764040755,10.0
13593,100,2,24,100,48,53,37,41,65.15842844942841,-25.452471465171477,12.0
13594,57,0,5,100,65,46,51,35,90.61089991459988,-17.816730025620036,12.0
13595,42,100,2,28,100,48,54,37,108.4276299402199,32.528288982065966,10.0
13596,86,1,12,100,53,48,41,37,75.89934095815391,-22.230197712553828,12.0
13597,49,100,4,100,76,46,60,36,98.12953867070775,-96.0,20.0
13598,37,25,31,100,23,100,59,30,-167.51262101966802,-50.253786305900405,10.0
13599,21,23,29,32,100,32,100,51,-120.16762644157211,-36.05028793247163,10.0
13600,28,13,19,35,47,100,44,100,-87.38648297498156,-44.21594489249446,10.8
13601,100,29,15,21,45,60,32,43,-45.51456843417077,-13.65437053025123,10.0
13602,100,56,20,21,59,61,31,32,-33.764150127543076,-10.129245038262923,10.0
13603,100,100,28,24,54,65,28,24,-25.168817791518222,-7.5506453374554665,10.0
13604,33,86,39,29,53,71,24,17,-18.854593371224894,-5.656378011367468,10.0
13605,19,78,53,36,56,78,17,10,-14.20029368343728,40.73991189496881,12.0
13606,100,59,37,53,90,19,9,16,-59.48181549312221,27.15545535206334,12.0
13607,91,35,36,100,49,16,17,100,-92.18443612891838,-27.655330838675514,10.0
13608,100,53,32,46,100,26,14,100,-68.84498414444931,-11.653495243334792,10.4
13609,100,42,36,42,100,32,12,100,-61.388015530592725,8.583595340822185,11.2
13610,100,34,36,49,100,22,100,77,-75.28665613053562,-22.585996839160686,10.0
13611,62,17,48,43,94,44,41,100,-57.012332787211164,-17.103699836163347,10.0
13612,46,100,16,48,70,100,34,100,-43.648999240863304,-13.094699772258991,10.0
13613,55,67,32,59,68,100,33,100,-33.7966856756986,-10.139005702709579,10.0
13614,100,23,100,24,71,100,34,88,-26.503630126409803,-7.951089037922941,10.0
13615,100,23,100,38,78,100,34,70,-21.106279026828986,-6.331883708048696,10.0
13616,100,24,17,55,86,100,34,60,-17.139622944612597,-5.141886883383779,10.0
13617,100,27,17,74,96,100,34,54,-14.286463709016573,-4.2859391127049715,10.0
13618,90,100,17,26,100,55,34,49,-12.356721805807979,-3.7070165417423935,10.0
13619,81,100,19,26,71,59,33,44,-11.311107226236743,-3.393332167871023,10.0
13620,72,88,21,27,82,61,31,40,-11.423675315941068,-3.4271025947823204,10.0
13621,63,73,100,28,93,63,30,35,35.42534995581002,10.627604986743005,10.0
13622,51,72,100,34,100,46,28,41,26.317479363993584,7.895243809198075,10.0
13623,41,69,100,40,100,41,29,50,19.640063142971826,5.892018942891547,10.0
13624,32,62,100,44,100,39,31,62,14.727722066969932,4.418316620090979,10.0
13625,22,52,100,45,100,40,35,26,11.103257035141041,3.3309771105423125,10.0
13626,13,38,100,45,100,42,39,14,8.42195298527281,10.515951537349105,6.4
13627,9,49,100,67,91,41,46,7,-2.204890826634937,45.0,2.0
13628,47,100,60,95,43,22,7,8,-47.95618381678577,-107.0,20.0
13629,3,1,10,100,61,100,47,39,61.75047263134542,-45.0,2.0
13630,37,3,1,9,100,62,100,45,107.75213135815909,-57.674360592552276,14.0
13631,42,26,41,11,19,100,62,100,167.0656197792997,14.11968593378991,11.6
13632,21,18,41,17,40,100,74,100,155.1010657673964,46.53031973021891,10.0
13633,8,24,15,37,100,97,55,10,112.55119833244453,45.0,2.0
13634,22,13,34,100,99,51,9,7,68.33106607603895,92.49931982281169,14.8
13635,23,100,81,84,22,20,7,6,-26.835597126305515,81.94932086210835,14.0
13636,49,100,35,27,53,17,36,100,-114.7116924227413,-34.41350772682239,10.0
13637,100,48,100,41,39,23,22,61,-84.74753622994791,-25.424260868984373,10.0
13638,100,55,100,78,46,36,20,28,-63.357172068404964,-19.007151620521487,10.0
13639,100,100,40,100,62,60,18,17,-47.82522744639175,-14.347568233917524,10.0
13640,20,100,56,100,83,63,14,9,-36.42932546447037,43.07120236065889,12.4
13641,100,100,41,100,75,16,10,20,-85.91596838513226,19.225209484460322,12.0
13642,100,40,40,93,51,17,17,100,-111.22209588475283,-33.36662876542585,10.0
13643,100,94,39,49,97,30,13,100,-83.06411632955076,-6.919234898865227,10.8
13644,85,97,100,48,100,32,11,100,-81.4132148945568,11.57603553163296,11.6
13645,100,74,100,57,100,20,100,100,-98.88851495397842,-29.666554486193522,10.0
13646,77,100,88,70,100,64,15,100,-74.39208844854346,-22.317626534563036,10.0
13647,100,57,100,100,68,100,14,100,-56.694746724433,-8.0084240173299,10.4
13648,100,56,100,100,73,100,17,100,-53.38810860520772,-16.016432581562317,10.0
13649,100,64,51,95,100,100,16,100,-41.520171400199956,-12.456051420059987,10.0
13650,100,100,51,100,100,100,60,100,-32.76201324860892,-9.828603974582677,10.0
13651,100,100,55,100,100,100,51,100,-26.30651770434423,-7.891955311303269,10.0
13652,100,100,100,63,100,37,55,76,-21.6012122475596,-6.48036367426788,10.0
13653,100,93,100,65,100,38,60,68,-18.285990428240666,-5.4857971284722,10.0
13654,100,96,100,69,100,33,64,61,-16.181957312427585,-4.854587193728276,10.0
13655,94,93,100,74,100,39,69,53,-15.37555456852391,-4.612666370557172,10.0
13656,92,85,100,100,100,46,73,46,133.27303168979944,39.98190950693983,10.0
13657,75,77,100,100,56,79,100,86,96.14881143990635,28.844643431971903,10.0
13658,60,100,86,100,74,53,100,70,69.99371899466496,20.998115698399488,10.0
13659,62,100,100,100,100,100,84,59,51.26958062908102,-124.0,20.0
13660,100,66,56,73,100,100,79,46,175.7193019986512,52.71579059959536,10.0
13661,51,49,100,100,100,92,100,100,125.23126318222518,37.56937895466755,10.0
13662,37,43,100,100,98,76,100,43,90.31852092267673,27.095556276803016,10.0
13663,40,100,100,100,71,100,48,28,65.64505254735116,19.693515764205348,10.0
13664,24,100,100,100,100,53,28,24,47.966450937030004,14.389935281109,10.0
13665,27,100,100,100,100,51,21,25,35.192019830734125,10.557605949220237,10.0
13666,100,100,100,100,100,35,20,6,25.910778019538725,52.77323340586162,12.0
13667,88,100,100,100,42,23,17,92,-28.62283327742216,-8.586849983226648,10.0
13668,94,100,100,100,60,15,22,85,-21.210488859474424,-6.363146657842327,10.0
13669,100,100,100,100,82,21,100,78,-15.77954713629947,-4.733864140889841,10.0
13670,100,100,100,100,100,26,100,71,-11.78892949085548,-3.536678847256644,10.0
13671,100,55,100,100,100,32,100,63,-8.849005534198625,-2.654701660259587,10.0
13672,100,42,100,100,100,36,100,54,-6.6777762188440875,-2.0033328656532263,10.0
13673,100,39,100,100,100,41,100,45,-5.070450774591734,-1.5211352323775202,10.0
13674,100,37,100,100,100,59,100,35,-3.877959677662261,-1.1633879032986782,10.0
13675,100,34,31,100,100,100,100,37,-2.9916284996107265,-0.8974885498832179,10.0
13676,100,31,27,100,100,100,62,42,-2.332193132153293,-0.6996579396459879,10.0
13677,100,28,24,100,100,100,30,46,-1.8419284282774129,-0.5525785284832239,10.0
13678,100,25,22,100,100,100,22,51,-1.4790629020438928,-0.44371887061316784,10.0
13679,99,22,19,45,100,100,24,55,-1.2139669784977514,-0.3641900935493254,10.0
13680,92,20,16,40,100,100,27,100,-1.0269521765244463,-0.30808565295733387,10.0
13681,84,17,14,34,100,34,29,100,-0.9082276314932756,-0.2724682894479827,10.0
13682,76,14,11,30,100,37,31,100,-0.8631155269694091,-9.258934658090823,10.4
13683,100,16,10,20,100,44,31,100,-100.52371085204527,-30.15711325561358,10.0
13684,100,62,17,16,45,100,31,29,-74.93593816062207,-22.480781448186622,10.0
13685,100,100,37,22,32,100,34,19,-56.49972214856484,-16.949916644569452,10.0
13686,100,100,86,33,35,100,37,11,-43.02996667986753,23.091009996039745,11.6
13687,77,100,55,38,62,100,7,100,-71.83954652960597,23.44813604111821,12.0
13688,100,100,45,48,100,10,44,100,-101.96589895410739,-30.589769686232216,10.0
13689,100,100,81,50,69,100,22,100,-76.81357427787668,-23.044072283363004,10.0
13690,100,39,100,68,63,100,19,100,-58.6693282544644,-122.0,20.0
13691,1,2,32,100,100,100,57,65,73.25676631643279,-45.0,2.0
13692,65,1,2,32,100,100,100,57,118.25676631643279,-9.522970105070165,12.0
13693,60,100,2,16,100,56,100,61,127.77973642150295,38.33392092645088,10.0
13694,100,1,11,100,60,100,65,57,89.44581549505205,-18.166255351484388,12.0
13695,76,1,4,100,100,100,88,55,107.61207084653648,-12.716378746039055,12.0
13696,64,1,2,27,100,82,100,58,120.32844959257551,-8.90146512222735,12.0
13697,59,100,1,15,100,56,100,62,129.22991471480287,38.76897441444086,10.0
13698,100,1,10,100,60,100,66,57,90.46094030036198,-17.861717909891407,12.0
13699,76,1,4,100,100,100,89,55,108.32265821025345,-12.503202536923965,12.0
13700,64,1,2,26,100,79,100,58,120.82586074717739,-8.752241775846784,12.0
13701,59,100,1,14,100,57,100,62,129.57810252302414,29.87343075690724,10.4
13702,89,1,6,100,100,100,75,55,99.70467176611697,-15.08859847016491,12.0
13703,68,1,3,100,100,100,100,56,114.7932702362819,-10.562018929115432,12.0
13704,61,2,2,19,100,61,100,60,125.35528916539732,-7.393413250380803,12.0
13705,57,100,1,11,100,59,100,63,133.2224639769555,3.966739193086653,11.6
13706,58,100,1,14,100,57,100,60,129.2557247838689,29.77671743516067,10.4
13707,89,1,6,100,100,100,73,54,99.47900734870825,-15.156297795387527,12.0
13708,68,1,3,100,100,100,100,55,114.6353051440957,-10.609408456771291,12.0
13709,60,100,1,19,100,66,100,58,125.24471360086693,37.57341408026008,10.0
13710,100,1,12,100,59,100,62,57,87.6712995206068,-18.698610143817962,12.0
13711,77,1,4,100,100,100,83,54,106.36990966442477,-13.08902710067257,12.0
13712,64,1,2,29,100,100,100,56,119.45893676509729,-9.162318970470814,12.0
13713,58,100,1,15,100,56,100,60,128.62125573556807,38.58637672067042,10.0
13714,100,1,10,100,60,100,64,56,90.03487901489768,-17.989536295530694,12.0
13715,75,1,4,100,100,100,86,54,108.02441531042837,-12.592675406871493,12.0
13716,63,1,2,27,100,100,100,57,120.6170907172999,-8.814872784810028,12.0
13717,58,100,1,14,100,57,100,60,129.43196350210985,29.829589050632954,10.4
13718,89,1,6,100,100,100,73,54,99.60237445147698,-15.119287664556907,12.0
13719,68,1,3,100,100,100,100,55,114.72166211603383,-10.583501365189854,12.0
13720,60,100,1,19,100,65,100,58,125.30516348122376,37.59154904436713,10.0
13721,100,1,12,100,59,100,62,57,87.71361443685657,-124.0,20.0
13722,100,47,52,100,22,100,100,100,-153.96002346606224,-46.18800703981867,10.0
13723,100,100,51,55,100,32,100,100,-112.74694029706609,-33.82408208911983,10.0
13724,34,100,100,56,73,100,45,100,-84.120202416947,-25.236060725084098,10.0
13725,98,20,100,79,67,100,37,100,-63.62790155737616,-19.088370467212847,10.0
13726,100,100,36,100,76,99,35,100,-48.70124879531045,-14.610374638593134,10.0
13727,100,84,22,100,91,93,34,100,-37.72022155126638,-11.316066465379913,10.0
13728,94,70,100,26,100,96,32,100,-29.602225463924924,-8.880667639177476,10.0
13729,84,100,96,32,100,100,29,100,-23.600443791405496,-7.080133137421648,10.0
13730,100,100,75,100,100,100,23,100,-19.195330204373818,-5.758599061312145,10.0
13731,100,100,61,100,100,100,13,70,-16.035248502729814,13.189425449181055,10.8
13732,56,100,67,100,100,100,21,100,-35.77390132089664,-10.732170396268993,10.0
13733,100,100,100,100,100,100,24,100,-32.190968781786125,-9.657290634535837,10.0
13734,100,31,92,100,82,23,26,100,-31.32693026074537,-9.398079078223612,10.0
13735,100,30,100,72,95,29,27,100,178.3569934203524,53.50709802610572,10.0
13736,18,100,78,95,37,40,100,100,127.42604334414432,38.22781300324329,10.0
13737,100,66,100,100,48,100,100,9,92.33528190469087,72.70058457140726,12.0
13738,100,100,43,70,100,14,100,93,20.982254014311195,6.294676204293358,10.0
13739,100,100,42,79,100,31,100,48,15.585425708702985,4.675627712610895,10.0
13740,100,100,41,100,100,100,65,34,11.623237614784102,3.4869712844352305,10.0
13741,100,100,62,91,100,100,69,45,8.706896258941356,2.6120688776824066,10.0
13742,100,100,80,92,70,100,74,60,6.555104349809881,1.966531304942964,10.0
13743,100,100,100,90,74,100,25,75,4.963662161181389,1.4890986483544169,10.0
13744,100,47,100,85,79,100,30,100,3.7839875945827544,1.1351962783748262,10.0
13745,100,23,100,78,85,100,35,100,2.9077890056692013,0.8723367017007604,10.0
13746,100,17,100,68,92,38,41,98,2.2560713751774983,0.6768214125532495,10.0
13747,95,12,100,71,100,43,46,89,1.7712413671138165,-26.468627589865857,11.2
13748,73,100,11,100,100,100,40,100,32.34299108606848,9.702897325820544,10.0
13749,64,100,9,23,100,53,43,79,26.10848471953568,7.832545415860704,10.0
13750,57,100,14,25,100,52,48,61,21.591372435151698,6.4774117305455094,10.0
13751,49,100,100,23,100,53,100,48,18.46201683928382,5.5386050517851455,10.0
13752,42,100,100,16,100,56,100,37,16.590116801949193,-99.0,20.0
13753,92,32,31,84,100,52,100,40,138.06142729526425,41.41842818857928,10.0
13754,23,21,53,100,55,100,36,85,108.25217585167616,32.47565275550284,10.0
13755,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13756,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13757,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13758,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13759,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13760,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13761,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13762,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13763,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13764,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13765,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13766,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13767,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13768,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13769,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
